"review_month","review_id","business_id","user_id","review_stars","satisfied","review_date","review_length","useful","funny","cool","business_name","city","state","latitude","longitude","business_review_count","is_open","categories","business_price","has_parking","takes_reservations","outdoor_seating","has_tv","user_review_count","user_average_stars","user_fans","user_is_elite","review_day_of_week","weekend","is_holiday","consumer_sentiment"
"2020-06","9wO9VYNe7jaf5IRJSRjelQ","tc6jKQiRjFO2M7BylwHVrg","Vjkk51UMDDIH1eHZyXcZtA",5,1,2020-06-22,422,0,0,0,"Kwok's Bistro","Reno","NV",39.52747,-119.81646,564,"True","Noodles, Restaurants, Chinese, Asian Fusion","2",1,1,1,0,66,4.68,2,0,1,0,0,78.1
"2020-06","HXEmT8MdODEYzPDIJ3v8JQ","Ah2gjiO-HArE2VPGiMKeiA","cjXaC8uLma4XePR3-a54lw",1,0,2020-06-18,258,1,0,0,"Hooters","St. Louis","MO",38.626843,-90.191584,119,"True","Restaurants, Bars, Chicken Wings, American (Traditional), Nightlife, Sports Bars","2",1,0,0,1,3,1,0,0,4,0,0,78.1
"2020-06","f8vtnmiY5AIIj06sURNeVg","LTfdnyhe7ikrnXK5ysJAYQ","ygN5v-KhUgcNAH-uXjHhDg",2,0,2020-06-05,679,1,0,0,"McAlister's Deli","Indianapolis","IN",39.9074828954,-86.0660138555,46,"True","Restaurants, Salad, Sandwiches, Delis","2",0,1,1,1,99,4.31,6,1,5,0,0,78.1
"2020-06","i29Td8w2qiWNRghd_L20Nw","3wg8xiywSGA96DWCF0WOLw","LqfdJScafrAjq4SBO4ndOw",2,0,2020-06-21,582,1,0,0,"Jimmy G's Steaks","Philadelphia","PA",39.9662097908,-75.1603736876,300,"False","Cheesesteaks, Food, Restaurants, Steakhouses, Sandwiches","1",1,0,1,0,203,3.67,8,1,0,1,0,78.1
"2020-06","Yy8-dwkhWZIOXMehv-KTrw","pWuoHHu0LuVrD0HjadDygg","1uFT-f6HwzD1RmSSJJ2wgA",1,0,2020-06-22,1018,4,1,2,"The Stone House Cafe","Reno","NV",39.5053263402,-119.8173560595,1065,"True","Beer, Wine & Spirits, Wine Bars, Cafes, Breakfast & Brunch, Food, Restaurants, American (New), Seafood, Bars, Nightlife","2",1,1,1,1,15,3.07,0,0,1,0,0,78.1
"2020-06","nH4_RZ7ozsabJ2mqtwOhlQ","qKscu5qiEanq7XAduAhHmA","0QkstswxunCglTFe9v-uWA",3,0,2020-06-28,1560,0,0,0,"Banana Blossom","Gretna","LA",29.9130965,-90.0590949,379,"True","Noodles, Thai, Vegetarian, Restaurants, Vegan","2",1,0,0,0,21,3.14,1,0,0,1,0,78.1
"2020-06","mGatf4JBLd7_DUIMf52Crw","gulmhPQkd69pDWnv10SBig","XSWWxm6tq1vdZ0KcaMsUdA",3,0,2020-06-26,108,0,0,0,"Nash's Hot Chicken","Saint Petersburg","FL",27.7713117822,-82.6469763,90,"True","Food Trucks, Food, Barbeque, Southern, Restaurants, Comfort Food, Chicken Shop","2",1,0,0,0,16,2.67,1,0,5,0,0,78.1
"2020-06","Kc6A6m1uefACuwKFp6UbaA","zeAfmYy9b1gfUJLRBHm6vQ","Zfa0YvfhQPnL-jWVTRQzvg",5,1,2020-06-07,509,0,0,0,"Presto Pasta","Santa Barbara","CA",34.437063,-119.725682,240,"True","Restaurants, Italian","2",1,0,0,0,20,3.55,0,0,0,1,0,78.1
"2020-06","Uxb70Pt3Y-t8tgopmNFsjQ","wzE61ThXOdrSegvwSOzf5w","PSLj8zk6-OQvD0Xn_MWSvQ",4,1,2020-06-27,97,0,0,0,"Biscuit Love: Hillsboro Village","Nashville","TN",36.1367494339,-86.7997314667,578,"True","Southern, Breakfast & Brunch, Restaurants","2",1,0,1,0,6,3.83,0,0,6,1,0,78.1
"2020-06","zIR7QIIWDNaULmnYZIsO7Q","AXjlOs3MExDcEEvuEuQ-dw","zLJBPejjUudiVC2rvvEjZw",5,1,2020-06-30,171,0,0,0,"Pho Long Restaurant - South City","St. Louis","MO",38.6101082,-90.2411238,88,"True","Vietnamese, Vegetarian, Vegan, Restaurants","2",1,1,1,1,4,4.5,0,0,2,0,0,78.1
"2020-06","oJY7MWbr01Yh29a_P0r3Lw","zgBo9QTMbb2PrlIYgXjOXA","T9CAgwjqRDC7sNBLednzPw",1,0,2020-06-30,169,0,0,0,"Domino's Pizza","Gretna","LA",29.9088083149,-90.0291400889,13,"True","Pizza, Restaurants, Chicken Wings, Sandwiches","1",0,0,0,0,70,3.5,1,0,2,0,0,78.1
"2020-06","D0T2b-oXqSMDr849LVqsAQ","Dtaf3fI4AMwMdCSP0f7qrg","-DH8OwpwY_tPvIAkQvRCpQ",1,0,2020-06-09,628,1,1,0,"Red Apple Chinese Restaurant","Metairie","LA",29.9978619,-90.2176876,26,"True","Restaurants, Chinese","1",1,0,0,1,12,3.17,0,0,2,0,0,78.1
"2020-06","NMIYIk_Lgfm-Xl0QSo3YBQ","AReQZz_fNhL4sLxQ3j8DWg","-Nb0W7l6kzpv7aBduXZ4XA",5,1,2020-06-26,353,2,0,1,"Zocalo","Metairie","LA",29.9853766,-90.1464452,82,"True","Mexican, Restaurants","2",1,1,1,1,21,3.9,0,0,5,0,0,78.1
"2020-06","5WyVdYgaLCXd5kgd21nNYQ","nU6LmqtSI08VMKIibEQRMA","ytbGl-vOTFrLIYAgws92Yg",5,1,2020-06-07,176,0,0,1,"Skipolini's Italian","Reno","NV",39.404531,-119.748528,493,"True","Pizza, Italian, Restaurants, Burgers, Salad","2",1,1,1,1,2,5,1,0,0,1,0,78.1
"2020-06","1gYPcPPgUqz0kljC63GeKQ","v-qDdlIXikYyh65Qij9fpA","kK1VqkVSMkRewP6KP7hJXQ",5,1,2020-06-25,224,0,0,0,"Puyero Venezuelan Flavor","Philadelphia","PA",39.9419625269,-75.1492561027,170,"True","Latin American, Food, Restaurants, Gluten-Free, Cheesesteaks, Sandwiches, Venezuelan, Desserts","1",1,0,1,0,14,4.43,0,0,4,0,0,78.1
"2020-06","MuGbK15zv0iqKc1NMJxxtg","FpNhzu3w0XgyedhOLDuK8g","wGilDi7cgWqANcpVyKYnZg",5,1,2020-06-28,199,0,0,0,"Teddy's By The Sea","Carpinteria","CA",34.3982067,-119.5171377,444,"True","Nightlife, Seafood, Restaurants, Bars, Cocktail Bars, Burgers, Fish & Chips, Sandwiches","2",1,0,1,1,7,4.14,0,0,0,1,0,78.1
"2020-06","5L7VI02L0RL_QguzAMjLZg","quCIR7UcrMmpaKXYwet8pw","YODep0CXI1-tw1scqHBMWg",5,1,2020-06-08,357,1,0,0,"Convivio Italian Artisan Cuisine","Carmel","IN",39.955078,-86.163923,339,"True","Restaurants, Pizza, Salad, Italian","2",1,1,1,1,1,4.38,1,0,1,0,0,78.1
"2020-06","JDh8DKoWCxNoEEl4lS_K_Q","Hp1nkc3c3Q7_8oKXFn0vbw","WQpE_tld_rusav2-iipT7g",5,1,2020-06-29,564,1,0,0,"Moe Joe's Breakfast Eatery","Meridian","ID",43.5898381,-116.3573296,697,"True","American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Sandwiches","2",1,0,1,0,22,4.08,0,0,1,0,0,78.1
"2020-06","iRzKjwO6ee844qBgbNkMxQ","5l8nLbyo7altE7HluWq1Bg","tDGP_bs6oeq8QuDD3yBBhA",1,0,2020-06-28,1288,4,4,0,"Alessio's Seafood Grille","Warrington","PA",40.2368619,-75.1362728,119,"True","Italian, Restaurants, Pizza, Gluten-Free, Seafood","2",1,1,1,1,2,3,0,0,0,1,0,78.1
"2020-06","6TYdea129UJ-cdB5oeJaaA","mW5b9oL0zuTMCt-OftPXrQ","iWicM1x2sZPr87xNBjXgQw",3,0,2020-06-26,229,0,0,0,"Stella Pizza & Restaurant","Collingswood","NJ",39.9181759374,-75.0741973536,82,"True","Sandwiches, Restaurants, Pizza, Burgers","2",1,0,1,1,2,4,0,0,5,0,0,78.1
"2020-06","QymdFLSstNtCRBBZQ2ViwQ","aKOo9Kacq-4Wnsy6ilfdQw","XYiWAr6jhYv5wXh5XjNUyw",1,0,2020-06-28,249,0,0,0,"Squeeze In","Reno","NV",39.439676593,-119.7706156995,422,"True","American (Traditional), Breakfast & Brunch, Restaurants","2",1,0,0,0,5,3.6,0,0,0,1,0,78.1
"2020-06","tb4BjHb-g3dMXLV046Ubhw","wazRghDjVEiSzTt9WXCPOA","rcy9yK7z95oXvCNlfSK0-g",5,1,2020-06-04,442,0,0,0,"His Place Eatery","Indianapolis","IN",39.81143,-86.046907,416,"True","Barbeque, Soul Food, Comfort Food, American (Traditional), Southern, Restaurants","2",1,0,0,1,2,3.67,0,0,4,0,0,78.1
"2020-06","WYmp0BKzgfoQNK4hMG-4fw","z7em5co2qckbAXoDGXynsA","kto46HnF2FZPCeA4iL9tSw",5,1,2020-06-26,87,0,0,0,"The Blue Duck","Maplewood","MO",38.6129446,-90.3198856,278,"True","Salad, Soup, Sandwiches, Restaurants, Comfort Food, Burgers","2",1,0,1,1,2,5,0,0,5,0,0,78.1
"2020-06","2jhS0zxA1lpIgRHwPhXw2Q","MM_v-KIUJiXLCxnkIqPKWA","Ddd0ZKIFQd_NYqclMXYFKw",5,1,2020-06-09,193,0,0,0,"Soy Cafe","Philadelphia","PA",39.9616969288,-75.1412892166,299,"True","Restaurants, Vegetarian, Vegan, Coffee & Tea, Food","1",1,0,1,0,42,4.86,0,0,2,0,0,78.1
"2020-06","CNcLk5UET5sOoNg9KDxuKQ","jhckIMBzOldxgS66DrV8zA","uyJF9W_3MBKJeKFRrQQouQ",5,1,2020-06-13,173,1,0,0,"Paganini Ristorante","Doylestown","PA",40.3091101,-75.1325329,153,"True","Italian, Restaurants","2",1,1,1,0,25,4.64,0,0,6,1,0,78.1
"2020-06","T-rVjXghhXK4rc31izWNWg","Swjkmg5qAHT6hwXQRWQoHQ","VTn42gDRqbhvxIuDz2XAKg",5,1,2020-06-02,1233,0,0,0,"Tampa Bay Brewing Company Westchase","Tampa","FL",28.0378445013,-82.6476599503,476,"True","American (New), Breweries, Food, American (Traditional), Restaurants, Gastropubs","2",1,1,1,1,63,4.16,7,1,2,0,0,78.1
"2020-06","T9jAqKg01_fZr737DrJb3Q","exuQOZA1tvlZbCiheUs1Eg","o8W0ybamHKvNWxck7utUvg",5,1,2020-06-20,428,1,0,0,"Chai Mixology","St Petersburg","FL",27.7709352,-82.6501325,58,"True","Poke, Bubble Tea, Food, Vegan, Restaurants, Juice Bars & Smoothies, Coffee & Tea","NULL",1,0,0,0,84,3,0,0,6,1,0,78.1
"2020-06","Wc-zSgNaDgE52yS8rSbsnw","jkUjZI9RjmoIuMPpwpdSRw","zt0FvOuRJSu_olRZixNLAw",2,0,2020-06-03,871,2,0,2,"Victoria's Kitchen","Philadelphia","PA",40.0650858,-75.1553463,191,"True","Comfort Food, Soul Food, Restaurants","2",1,1,0,1,56,3.81,7,1,3,0,0,78.1
"2020-06","BhoqP-Cow3LASwRKlHriKA","FETeDc9sbYsPmHxT0qSVIg","AAsxPGhxI5lDmy8QFLEZLQ",2,0,2020-06-02,579,1,0,0,"Rick's Italiano Meats & N.Y. Style Pizza","Tarpon Springs","FL",28.1231352702,-82.7411605789,83,"True","Pizza, Restaurants, Italian","2",1,0,0,1,1,1.5,0,0,2,0,0,78.1
"2020-06","7mlWt0W5jDGqRu8PRkGkWw","ML5NNCUw_shDppdqfCI7LQ","6GpcnnZR2OWAvdmPamqPYg",5,1,2020-06-04,396,1,0,2,"Shani's Secret Chicken","Indianapolis","IN",39.8425517,-86.2546884,72,"True","Chicken Wings, Halal, Restaurants, Asian Fusion, Chicken Shop","2",1,1,0,1,42,4.29,5,1,4,0,0,78.1
"2020-06","uTx9lrnwR9STXztrM-Ym7Q","mNGXU8LTMm9bAAAo-8LEQw","KDRS_aGfDmVCUP3tAfRngg",5,1,2020-06-13,320,1,0,1,"Bruh Mans BBQ","Tampa","FL",28.0321297,-82.4309998,44,"True","Food, Food Trucks, Food Stands, Caterers, Event Planning & Services, Southern, Turkish, Restaurants, Barbeque, Soul Food","2",1,0,1,0,35,3.47,0,0,6,1,0,78.1
"2020-06","jRm8q8WQl_LYWigVrOl6xQ","f9yBZy6IRQwX1yyy_9X6xA","LwZJFLGxQwjjeOgpqTJnfw",3,0,2020-06-15,69,0,0,0,"IHOP","Nashville","TN",36.13491,-86.88903,78,"True","Restaurants, American (New), American (Traditional), Breakfast & Brunch, Burgers","1",1,0,0,0,157,3.63,5,0,1,0,0,78.1
"2020-06","o0xxdBPnGNwY8YFuB6i6Uw","xwjUyOwIQuFNaBCxhedwLA","ftXAwWq5_3AMSzVviheQSQ",3,0,2020-06-15,602,0,0,0,"Edley's Bar-B-Que","Nashville","TN",36.1761265,-86.7567142,731,"True","Bars, Restaurants, Nightlife, Barbeque, Cocktail Bars, Southern","2",1,0,0,1,339,3.69,1,0,1,0,0,78.1
"2020-06","Ut5NcLSpgf4aPHp0wBVIwA","Tj_k9x4px-pzvxQcUp_Nbg","Pdb0CDLq5cjQwXEh1MCxUA",2,0,2020-06-14,699,0,0,0,"Trappixx Jamaican Restaurant","Cherry Hill","NJ",39.9415510161,-75.0057181589,55,"True","Caribbean, Chicken Wings, Herbs & Spices, Specialty Food, Food, Seafood, Restaurants","2",1,1,1,1,21,3.24,0,0,0,1,0,78.1
"2020-06","iRD6CxLNCPUhJz7NM1TC2A","u9oG6CVhS9dJR5ZHS5q23A","0wWUSsRdBbQ_PLCg9QwgoA",5,1,2020-06-20,277,1,0,0,"The Little Things Bakery","Santa Barbara","CA",34.4021549,-119.7248996,127,"True","Patisserie/Cake Shop, French, Food, Restaurants, Bakeries, Cupcakes","2",1,0,0,0,3,5,0,0,6,1,0,78.1
"2020-06","sj7WSKNFGTpyPo0iadpPqg","9_B5sCqKBOKDAmYpByiFFg","OxBocKcLIZ6oHEQGXgVRjw",5,1,2020-06-07,288,0,0,0,"Branzino Italian Ristorante","Philadelphia","PA",39.9480133,-75.1693585,331,"True","Breakfast & Brunch, Italian, Food, Restaurants, Desserts","2",1,1,1,0,68,4.71,0,0,0,1,0,78.1
"2020-06","jC7ycIRyNvyPnVAQ1Nqirg","ocslNn82QHpG4Zc81sJXBg","6selDtwGgG9vA5TnYK0BsA",5,1,2020-06-09,710,1,0,0,"La Piedad","Indianapolis","IN",39.8742628,-86.1426188,237,"True","Mexican, Restaurants","2",1,0,1,1,89,3.98,4,1,2,0,0,78.1
"2020-06","I_1e9dGvFnYRl9UB2pWkPg","Xw_5QkLTyIEg6Hs-kXGNbg","bqJBSOAEG3kvuHZpVarUYw",4,1,2020-06-29,103,1,0,0,"Galanga Thai Restaurant","Santa Barbara","CA",34.4167811,-119.6961093,297,"True","Soup, Thai, Restaurants, Noodles","2",1,1,1,1,5,4.8,0,0,1,0,0,78.1
"2020-06","8RqX1gvdPSeG3hTs18O-fw","_cb1Vg1NIWry8UA0jyuXnQ","UOj2QYz-h2ulUQ6_neLikQ",5,1,2020-06-28,139,0,0,0,"Cheng Du","Paoli","PA",40.04143,-75.477591,132,"True","Restaurants, Szechuan, Chinese","2",0,0,0,1,38,4.31,0,0,0,1,0,78.1
"2020-06","Uq3qmb9Fck1S0TlCQgd-qw","vG9aD-fvsIimgo-l7u8-AA","oaoaoaJkV8V2PVEeyUlWKg",5,1,2020-06-04,205,0,0,0,"P.F. Chang's","Franklin","TN",35.9467222474,-86.8257665634,181,"True","Restaurants, Chinese, Asian Fusion, Gluten-Free","2",1,1,1,1,3,5,0,0,4,0,0,78.1
"2020-06","fXCWJeP16ZuK3hNCEtx_pw","UU9jmX08ZRU9DLI36wsKnA","AsKvg4uvDRRQ2nfrqOinsA",5,1,2020-06-13,471,3,1,3,"Luke's","Tucson","AZ",32.329324,-111.046807,111,"True","Sandwiches, Restaurants, Italian","1",1,0,0,1,155,4.19,5,1,6,1,0,78.1
"2020-06","67YGPiE0dWdIe6gtnZDycg","tARR9jhv5gi9TjsfSVmjmw","DANf-4hSpVqcXCMcuoaQfQ",5,1,2020-06-29,190,0,0,0,"Kaffe Crepe","Reno","NV",39.5042081,-119.7827681,454,"True","Food, Restaurants, Cafes, Creperies, Coffee & Tea","2",1,0,1,0,2,3,0,0,1,0,0,78.1
"2020-06","NILp2q2b5aKhLgpvyxOkdg","yiN9dBRcABtQ3FuqodAZbQ","iioo9mufIVroA-jprcDg7A",2,0,2020-06-15,225,0,0,0,"Mad Dogs & Englishmen","Tampa","FL",27.9046781,-82.4941124,218,"True","Restaurants, British, American (New)","2",1,1,1,1,42,3.7,1,0,1,0,0,78.1
"2020-06","jxRlVOHnMD0j6pI35ndHjw","n3MqfmTDhhvNG2jZXiFDpg","ixqRupeq1VBcUdZ-m1Q0pA",5,1,2020-06-17,194,2,0,1,"JinJu Korean Grill & Sushi","St. Petersburg","FL",27.796456,-82.679933,66,"True","Restaurants, Sushi Bars, Korean, Seafood","NULL",1,1,0,1,104,4.32,6,1,3,0,0,78.1
"2020-06","cXy7wJj9hdqprxjGf8ngtQ","tGQytMbOXDdZS_OSK9hkBw","9O2bL9ZDjmE78Ydl2rzRIw",5,1,2020-06-04,308,0,0,0,"Louie's California Bistro","Santa Barbara","CA",34.4234023,-119.7091656,149,"True","Restaurants, Sandwiches, American (New)","2",1,1,1,0,84,4.08,1,0,4,0,0,78.1
"2020-06","9Rzm-pJxymytDH7wRwgvyQ","9A1ve-8MfJcUcOGQYCLlKA","twg8RsUoWNuipy-9k_ZoNQ",5,1,2020-06-18,316,1,0,0,"Umami","Nashville","TN",36.023833,-86.711589,290,"True","Korean, Sushi Bars, Restaurants, Thai","2",1,1,1,1,24,4.58,0,0,4,0,0,78.1
"2020-06","KHfLszStWZgn3N6ibZJPzQ","9JrZDH4Mq0BXQ2GYIJmo-g","gqDbe1YwS4EhuCCNSNhpxg",5,1,2020-06-19,817,1,0,0,"OLIVIA","Tampa","FL",27.9377725,-82.5019869,545,"True","Desserts, Bars, Food, Nightlife, Italian, Restaurants","3",1,1,0,0,494,4.16,17,1,5,0,0,78.1
"2020-06","WC8BlUTTDGhmUzd989dL8A","E7pGpkLw7i73oeuf8tvJog","abFtz_hO24hGlB9tuoIvRw",5,1,2020-06-17,418,0,0,0,"Cinder Bar","Williamstown","NJ",39.7239618552,-75.0170871807,203,"True","Bars, Nightlife, Restaurants, American (New), Pizza","2",1,0,1,1,3,5,0,0,3,0,0,78.1
"2020-06","1DYnm8IfJDL7d8hbF0Ejog","8A5LSwsKK5vXDH1M3_Tf1w","pJUzdorsC5BpC3q5ECi4Lg",4,1,2020-06-08,2188,0,0,0,"The Ritz-Carlton Bacara, Santa Barbara","Santa Barbara","CA",34.4345451317,-119.9206727994,1383,"True","Restaurants, Beauty & Spas, American (New), Event Planning & Services, Hotels, Massage, Resorts, Day Spas, Hotels & Travel, Venues & Event Spaces","4",1,0,0,0,735,4.26,25,1,1,0,0,78.1
"2020-06","3aru-JLouEgzsC52oMBn0Q","kCV9CwW28Uz1ln4IXGhGwg","PxHktnoe4jMpb0Kb24k5rg",5,1,2020-06-29,292,1,0,2,"Shaker & Peel","Oldsmar","FL",28.0493674863,-82.6980855779,356,"True","Mexican, Tacos, Restaurants, Cocktail Bars, Food, Salad, Bars, Desserts, Nightlife","2",1,0,1,1,23,4.17,3,0,1,0,0,78.1
"2020-06","_cnEZcOe1tsWJk7WIMSWxQ","yEVRdb-9sBqzRiPC5BxwWw","4Y_V4W_Crtgg8j50VkYilQ",5,1,2020-06-27,254,0,0,0,"Tupelo Honey","Boise","ID",43.6157759,-116.2029378,412,"True","American (New), Restaurants, Southern, Waffles, Breakfast & Brunch","2",1,1,0,1,1,5,0,0,6,1,0,78.1
"2020-06","hKpeVkcSYSiWODEIeFFSbQ","xp7IRO4FDLcHkAO59Qqehg","G17Y-sT0zDKJguZb-zmDRg",2,0,2020-06-12,151,0,0,0,"Cheddar's Scratch Kitchen","Lutz","FL",28.1918648,-82.3939292164,285,"True","American (Traditional), Restaurants, Comfort Food, Southern","2",1,0,0,1,10,3.5,0,0,5,0,0,78.1
"2020-06","mmTa6YdgtySJbcSX4oYUlw","SRg4QRR7xQrZ6cp9u8VX9g","fB6ue3CsjoUQeqKwpLcFdA",3,0,2020-06-07,864,0,0,0,"Potstickers Asian Grill","Newark","DE",39.6908343509,-75.6607381307,220,"True","Asian Fusion, Sushi Bars, Restaurants, Japanese, Chinese","2",1,1,0,1,17,3.61,0,0,0,1,0,78.1
"2020-06","iXXpmCzkDWxkxaDLzcINpQ","4wDo72kKuceoLw8Uu_Y_RQ","rBtm2s0q7QpyCsfOUtZWig",5,1,2020-06-29,313,0,0,0,"Pia's Trattoria","Gulfport","FL",27.7390633,-82.7075858,709,"True","Restaurants, Italian","2",1,1,1,0,1,5,0,0,1,0,0,78.1
"2020-06","xyV7_kjUTbiWaAYdAhjOVQ","C809UuprygJyEgJw4wr2Pg","kEJkrR-tKup8lhxI2wyJTw",3,0,2020-06-13,280,0,0,0,"Domino's Pizza","Philadelphia","PA",39.9420587,-75.1545153,106,"True","Chicken Wings, Sandwiches, Restaurants, Pizza","1",0,0,0,1,58,2.87,0,0,6,1,0,78.1
"2020-06","i2kkVJcfPbkcsGmi-ODlrQ","LuJf3rdkswqf6GzbuXVtBQ","93MqEdF3CTq1UpTaJag82A",5,1,2020-06-13,332,0,0,0,"Anthony's Coal Fired Pizza","Mount Laurel","NJ",39.9653604,-74.9198268,165,"True","Restaurants, Chicken Wings, Pizza, American (Traditional), Italian","2",1,0,1,1,9,3.46,0,0,6,1,0,78.1
"2020-06","K_Z6dA7-5x4xAadg0GFQHQ","RjOnk_W82F2brYtpDZ59MA","9-dMJvut-u1nZRy0e_yp6Q",3,0,2020-06-21,350,0,0,0,"Cubaneo","Santa Barbara","CA",34.416527,-119.6945756,133,"False","Cuban, Restaurants, Bars, Sandwiches, Nightlife","2",1,0,1,0,57,4.33,2,0,0,1,0,78.1
"2020-06","lA5ZS0772m4MlufRRLIFhw","Ikqc5tNLqyCafgcOXaZ0Ng","ENZbh_u6v1vT_zTUW3vZGw",4,1,2020-06-21,96,1,1,1,"Hokka Hokka Japanese Restaurant","Philadelphia","PA",40.06924,-75.19941,144,"True","Restaurants, Chinese, Japanese, Sushi Bars","2",1,1,0,1,351,3.83,19,1,0,1,0,78.1
"2020-06","sAVIDHPHdGhl7rJm-AsRdQ","b8oNNY0PG7FxXidWhWuA6A","pl_f-_H_IauoTQpnnhjDzg",2,0,2020-06-17,181,1,0,0,"Wahoo's Waterside Pub & Patio","Redingtn Shor","FL",27.827982,-82.829729,271,"True","Seafood, Restaurants, Nightlife, Burgers, Bars, Cajun/Creole","2",1,0,1,1,140,2.59,1,0,3,0,0,78.1
"2020-07","jynUVzkkJPxRvFRUuUvh_Q","3ovV2S7XEAOEk8hCdYKhOA","1IEViNYE24KJjISSrsLpUQ",2,0,2020-07-06,752,1,0,0,"Hi-Pointe Drive-In","St Louis","MO",38.632134,-90.305623,716,"True","Restaurants, Food, Burgers, Sandwiches, Ice Cream & Frozen Yogurt","2",1,0,1,1,46,3.83,1,1,1,0,0,72.5
"2020-07","5W14mX2mX8OyjjI0TYuewA","E0KqNSm5amw_FOpjGb6FTA","01Ufq7I1hpRE1-83rFZT9A",4,1,2020-07-17,130,0,0,1,"Coyote Rojo # 4","Spring Hill","FL",28.4590619063,-82.6250218973,75,"True","Mexican, Restaurants","NULL",0,0,0,1,71,3.25,1,0,5,0,0,72.5
"2020-07","XvNTt9EhzgNH_cuK63Tb3g","hS8z5yNV0QJQcKo1aV2KHA","z3n4lF8oWYahp-3Hx56d7A",5,1,2020-07-08,850,1,1,1,"TailGate Brewery","Nashville","TN",36.1199298,-86.9199163,311,"True","Pubs, Pizza, Nightlife, Bars, Food Delivery Services, Breweries, Food, Restaurants","2",1,0,1,1,945,4.1,16,1,3,0,0,72.5
"2020-07","8qa8dNWr5mwjZK6uLdAqtw","fiWuLj-yLKtu4JuK-xiR_A","ZyyL_G9ngc8s3cVMjkPX9A",5,1,2020-07-13,139,0,0,0,"Firecracker's Pizza","Joelton","TN",36.3217563873,-86.8656619,23,"True","Restaurants, Burgers, Bars, Pizza, Sports Bars, Nightlife","NULL",0,0,0,1,2,5,0,0,1,0,0,72.5
"2020-07","OPgBO_Ig1gftI4VENmnSpg","N17pdux3YwNgeXHZEXppBA","rnebnegt0fq0qh5bq7EkWg",5,1,2020-07-15,278,0,0,0,"Casita Taqueria","St. Petersburg","FL",27.771288,-82.669646,480,"True","Nightlife, Mexican, Bars, Restaurants","1",1,0,1,1,11,4.64,0,0,3,0,0,72.5
"2020-07","WBSJBu-nWYRr0yKzc_EiNw","i5C6RVgr03HSrgCl8oa1Fg","OyuQYNcZo59uY8Ees06Tvw",1,0,2020-07-26,250,1,0,0,"Patxi's Pizza","Santa Barbara","CA",34.417115,-119.696243,730,"True","Salad, Restaurants, Pizza, Sandwiches, Italian","2",1,0,1,1,1,1,0,0,0,1,0,72.5
"2020-07","D0vNq_u0q3hB2n8fuOCuZg","YBps98IjEYe03M6ru_snLg","5uN3BUZToPm3iAhcnHVoDA",5,1,2020-07-01,644,2,0,2,"Meat Market Tampa","Tampa","FL",27.935911,-82.476079,497,"True","American (New), Cocktail Bars, Desserts, Salad, Food, Bars, Nightlife, Restaurants, Steakhouses","NULL",1,1,0,1,33,4,0,0,3,0,0,72.5
"2020-07","U9fEWqGNFD5AwN0GD5TyAw","iGRsdFUzK2YXFScNia0F_g","k9xDpg3Yxh1nV40wqx9t3g",2,0,2020-07-15,85,0,0,0,"Chef Tia & Co","Indianapolis","IN",39.753977,-86.243617,90,"True","Specialty Food, Cajun/Creole, Southern, Personal Chefs, Restaurants, Food, Caterers, Event Planning & Services","2",1,1,0,0,15,2.88,0,0,3,0,0,72.5
"2020-07","qJvrGawQ1-euRH0oqVbwjQ","ippBb9s-n0O0-MSl495sbA","oYD0ed2SasESrxceESdpog",5,1,2020-07-21,86,0,0,0,"Honest Coffee Roasters","Franklin","TN",35.932044,-86.860051,146,"True","Coffee & Tea, Restaurants, Shopping, Cafes, Coffee Roasteries, Bakeries, Food","2",1,0,1,0,8,4.75,1,0,2,0,0,72.5
"2020-07","ANs_SBMDLlrcwcBWfW_SUA","kvv4hZ8EUe_sGwcsl-mLQw","8rUqju6O_OjnJgS9-BwmnA",4,1,2020-07-19,512,0,0,0,"Chickie's & Pete's","Marlton","NJ",39.8913178,-74.9267685,206,"True","Sports Bars, Bars, Nightlife, Seafood, Restaurants, American (Traditional)","2",1,1,1,1,13,4.23,0,0,0,1,0,72.5
"2020-07","7hjX7W-bqeGKMk8VO4iWNA","-cEFKAznWmI0cledNOIQ7w","q1KsdZunVZC8bG5KuutyIQ",4,1,2020-07-27,309,0,0,2,"Gran Caffe L'Aquila","Philadelphia","PA",39.9512789,-75.1695181,1138,"True","Restaurants, Gelato, Coffee & Tea, Food, Italian, Bakeries","2",1,1,1,1,63,4.06,2,1,1,0,0,72.5
"2020-07","k1yLRRobdeN5yJk22p0TOQ","Mr0Ph0NoO7l-r8uXReUOwQ","D7V3yeWvHcNmYXEAgG7Q2A",5,1,2020-07-07,111,0,0,1,"Icecycle Creamery","Reno","NV",39.4705225804,-119.8083575608,202,"True","Food, Food Stands, Food Trucks, Restaurants, Ice Cream & Frozen Yogurt, Local Flavor","1",1,1,0,1,38,4.66,1,1,2,0,0,72.5
"2020-07","qUtaM-6vA0U2GNlYAJu1KQ","6pVVwtFmd7VBsgyFPHvU_w","0p2S3TRF4suD4_2JatdNSQ",1,0,2020-07-05,1040,0,0,0,"Union Public House","Tucson","AZ",32.2862347,-110.942452,916,"True","Bars, Cocktail Bars, Nightlife, American (Traditional), Restaurants, Wine Bars, Gastropubs","2",1,0,1,1,2,3,0,0,0,1,0,72.5
