"review_id","business_id","user_id","review_stars","satisfied","review_date","review_length","useful","funny","cool","business_name","city","state","latitude","longitude","business_review_count","is_open","categories","business_price","has_parking","takes_reservations","outdoor_seating","has_tv","user_review_count","user_average_stars","user_fans","user_is_elite","review_day_of_week","weekend"
"DTZtX2bqMiacSTzB5-Nn0w","nWpIXaVS8VuAsHZYID4Lww","Bnf-KvDhT8WXrpv2WJEOQQ","4.0",1,"2011-03-19 13:55:32",957,1,0,1,"The Corner","Philadelphia","PA","39.950171","-75.16213",189,False,"Restaurants, American (New)",2,1,1,1,0,240,"4.07",18,1,"6",1
"lAjkKVUWZ6EPAakAj1nPNg","VU9SakCAsp1R0TtqpA19vA","EtYNve5bpZAku_sU9sj1IA","4.0",1,"2008-11-29 04:06:55",1660,1,0,0,"Chef Roland's Cajun Cuisine","Boise","ID","43.592417","-116.1969753",10,False,"Restaurants, Cajun/Creole",2,1,1,0,0,35,"3.89",1,0,"6",1
"tJoA0r9zExf9LQtaENrigA","dpqDfbNpcIERkXVoE5S9Wg","oe_FHIBRrrKey1YqsvCTcQ","5.0",1,"2018-11-14 01:19:37",153,0,0,0,"Franks Restaurant","New Orleans","LA","29.959276","-90.060984",651,True,"Restaurants, Italian, American (Traditional), Seafood",2,1,1,1,1,21,"4.12",0,0,"3",0
"A_KqMoofc9DVWEZQhmMFew","u-wkhjV7CfvGJVY7hGULjw","iw4NBdCwC_opC1vBUCmztA","4.0",1,"2018-01-07 14:06:08",1345,0,0,0,"Hilton New Orleans Riverside","New Orleans","LA","29.9475061742","-90.0634539975",559,True,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces, Restaurants",3,1,1,0,1,2,"4.5",0,0,"0",1
"mV--V7T-4doDRt3Gh2-ukQ","n2m8q0S11Y1wRPV3-7Sl-A","BKkWWCa9dq-2mBBAhX017Q","4.0",1,"2015-04-04 02:53:03",619,0,0,0,"Chicago Connection - Downtown","Boise","ID","43.6149038","-116.1969133",49,True,"Salad, Sandwiches, Pizza, Restaurants",2,1,0,1,1,12,"4.08",0,0,"6",1
"XvOJfEVXyB61X_ILQjM7Gw","M_xppCCS13upKrRrPmc5Dw","P55jM9XVkMrSg7CPpUZO0Q","4.0",1,"2010-02-28 17:56:06",377,1,0,0,"J. Christopher's","Franklin","TN","35.9446154","-86.8221714",160,True,"Breakfast & Brunch, Restaurants, American (Traditional)",2,1,0,0,1,48,"4.1",3,0,"0",1
"WjyZ7DXLC6xloiMLp54AvQ","Xm3fazqrD-Fi4tVPlc4i6Q","_lXoj9O3uUMnihXWhW6G2w","5.0",1,"2018-03-12 18:38:32",134,0,0,0,"Caplinger's Fresh Catch","Indianapolis","IN","39.890326","-86.046951",738,True,"Sandwiches, Cajun/Creole, Specialty Food, Food, Seafood, American (New), Restaurants, Seafood Markets",2,1,0,0,1,27,"1.87",1,0,"1",0
"Qf9WPCy2B_Hea4MwpWFZuw","KzjdXZBJTOzFLxKvzz_kbg","ldJKLe5X666uJdqPYMZnDQ","1.0",0,"2014-05-20 05:37:35",539,1,0,0,"Molipazzo","White House","TN","36.4644200369","-86.6591329873",88,True,"Pizza, Seafood, Restaurants, Italian",2,0,1,0,1,21,"2.73",0,0,"2",0
"ClVCQKLI36kLBIfqgr490g","PuzwKiOWtM8CLRZ4tgCsSA","0L5UhkwOjM2ORB_C40jlWQ","1.0",0,"2015-04-25 17:51:59",408,0,0,0,"Mix Bakeshop","Reno","NV","39.5154893063","-119.8274788995",222,True,"Bakeries, Food Stands, Cupcakes, Food, Restaurants",2,1,0,0,0,15,"3.4",0,0,"6",1
"IjJ4LauYfn3BCn03Ba0hrQ","vC2Yt0Cdm5x0K-a78vQU8g","xWdShPbnLZx7zTUbYVaWhA","5.0",1,"2018-05-26 17:22:40",1094,4,1,3,"Jeff Ruby's Steakhouse- Nashville","Nashville","TN","36.165382231","-86.7793869275",431,True,"Nightlife, Bars, Steakhouses, Sushi Bars, Restaurants, Seafood",4,1,1,0,1,254,"3.81",27,1,"6",1
"b0ODfVpPAmo9IRQCNPnsEg","QHWYlmVbLC3K6eglWoHVvA","jR49Zp2zje0zmqY6PZhBHg","5.0",1,"2018-12-02 19:02:22",198,0,0,0,"Datz","Tampa","FL","27.921942","-82.4932535",3260,True,"Burgers, Bars, Restaurants, American (Traditional), Vegan, Asian Fusion, Cocktail Bars, Breakfast & Brunch, Soul Food, Sandwiches, American (New), Gastropubs, Comfort Food, Nightlife, Wine Bars, Delis",2,1,1,1,1,5,"3.6",0,0,"0",1
"BpGv4-GfqPyo9u4UzKFUmA","IZZ_uR2ps5KuuyE0n--jVA","juLHRnA7ENw2qtTk4QPWRw","4.0",1,"2018-05-09 21:06:48",262,0,0,0,"Elizabeth's Restaurant","New Orleans","LA","29.9615127","-90.0409119",1352,True,"Nightlife, Southern, Restaurants, Breakfast & Brunch, Bars",2,1,0,1,1,142,"3.99",4,1,"3",0
"JfwaTaWY4EmEwr_jXUlhBw","L_Rwy6oSAnMUY3NCDspxmA","RcaLuwpJHm0LkG1Xk8w3KA","5.0",1,"2015-02-01 04:53:11",357,1,0,0,"The Good King Tavern","Philadelphia","PA","39.941969","-75.154207",338,True,"Nightlife, Wine Bars, Breakfast & Brunch, Bars, Restaurants, Cocktail Bars, Brasseries, French",2,1,1,1,1,6,"4.73",0,0,"0",1
"ePBvxIylrog5D4TkMEBreg","BMVDzCh3om7pF2_-4TCVsQ","urabMAlHtFKX4K4EoaIVuA","5.0",1,"2017-06-16 11:00:28",456,0,0,0,"The Vinoy Renaissance St. Petersburg Resort & Golf Club","St. Petersburg","FL","27.7781517638","-82.6301050186",311,True,"Hotels, Breakfast & Brunch, Hotels & Travel, Restaurants, Resorts, Venues & Event Spaces, Nightlife, Event Planning & Services",3,1,1,1,1,7,"4.0",0,0,"5",0
"aOWJOS3IGqzskiF62O7oSw","JHRlwxxKY0JJcU97rJ-Bug","cUk4n3GMShdIr5pLyt9PFQ","4.0",1,"2009-10-12 15:41:57",1127,1,0,1,"Cuba Libre Restaurant & Rum Bar - Philadelphia","Philadelphia","PA","39.949589","-75.14391",1195,True,"Nightlife, Cuban, Breakfast & Brunch, Latin American, Restaurants, Dance Clubs, Shopping, Bars, Beer, Wine & Spirits, Food",2,1,1,1,1,241,"3.9",19,1,"1",0
"tRiYBhfKGnGZSaH1ocnozw","0RuvlgTnKFbX3IK0ZOOocA","emWdy8DFSjuKam7ygHsPng","5.0",1,"2018-07-06 00:09:26",277,0,0,0,"Green Eggs Café","Philadelphia","PA","39.9481225533","-75.1624631121",2679,True,"Restaurants, American (New), Diners, Breakfast & Brunch",2,1,0,1,1,62,"3.57",0,0,"5",0
"4VS54G_VKAIybQ_khy0m3Q","0h_8MRfrPTtYDenk3X8uuw","L_Q3-yGPTySOwsa1pGpd8w","1.0",0,"2016-03-29 00:44:25",270,0,0,0,"Imperial Garden Chinese Restaurant","Kenner","LA","30.017199","-90.240058",79,True,"Vietnamese, Restaurants, Seafood, Chinese, Cantonese",2,1,1,0,1,19,"3.0",0,0,"2",0
"WIXq1a9CPrzF4bL-bEnWmw","bErZNO33F5Bb2Gtdm-utCw","qTfvV3YLkqunJF6CEZe0zw","5.0",1,"2012-02-24 17:59:54",97,0,0,0,"The Don CeSar","St. Pete Beach","FL","27.7092613","-82.7375379",521,True,"Hotels & Travel, Hotels, Event Planning & Services, Beauty & Spas, Venues & Event Spaces, Restaurants, American (New), Day Spas",3,1,1,1,1,6,"4.83",0,0,"5",0
"kv7DG5am134IGV_bgOml_Q","3db1R99-mdSvx3QwryJSNQ","8hC7o5ItaCqkad4R13K1Tg","5.0",1,"2017-04-29 18:56:41",152,0,0,0,"The Camellia Grill","New Orleans","LA","29.943899","-90.133927",1007,True,"Sandwiches, Restaurants, Breakfast & Brunch, Burgers, American (Traditional)",2,1,0,1,1,86,"4.08",2,0,"6",1
"vVRClcpm0ioTQ1eaY38kkw","1b5mnK8bMnnju_cvU65GqQ","-oDYgCXf7pm9HOzP4JvPvw","5.0",1,"2015-05-08 01:12:31",123,0,0,0,"Biscuit Love: Gulch","Nashville","TN","36.1530503","-86.7832308",4207,True,"Burgers, American (Traditional), Breakfast & Brunch, Restaurants, Southern",2,1,0,1,0,7,"4.29",0,0,"5",0
"MTYp9fzpVqU6AjTS09Ih6g","gMbsb4mAs8gkVVOcq0MmCg","CqxAE7YASzPkSeYNmOL4jw","5.0",1,"2011-05-26 13:27:23",184,0,0,0,"Taiwan Tea House","Indianapolis","IN","39.91054","-86.1018225472",202,False,"Taiwanese, Tea Rooms, Food, Restaurants, Chinese",1,1,0,0,1,8,"4.5",1,0,"4",0
"VGyeMXLsvZ0Kq3n_FNNWog","HHSh7LoHXR9UdVv96PDKeA","3pD4Tuzg7ilKLclhxuswWg","1.0",0,"2015-02-07 19:46:46",939,4,0,0,"Brewburgers","St Petersburg","FL","27.72996","-82.6796938",90,False,"Restaurants, Nightlife, Bars, American (New), Food, Beer, Wine & Spirits, Burgers",2,1,0,1,1,12,"3.85",0,0,"6",1
"1VqGGuUS0pRlxcrBnX1E5g","_tt4nysrN8JpzLLVXL-z5A","SbYuWKPEljd8Vnrae2pycw","5.0",1,"2014-02-14 00:26:20",269,0,0,0,"Creperie Beau Monde & L'Etage","Philadelphia","PA","39.9412513696","-75.1526180588",595,False,"Breakfast & Brunch, Creperies, French, Restaurants",2,1,1,1,1,35,"2.89",3,0,"5",0
"Jo2bB-rFXMaCaFGbrfYCvA","lJp85TIIeS9szsHwG09QwQ","cj5x8FN-ISPAxfha_ibXMQ","5.0",1,"2016-07-21 04:12:40",393,2,0,0,"NOLA Girl Catering Events & Personal Chef Services","New Orleans","LA","29.9595769","-90.0770127",26,True,"Wedding Planning, Pop-Up Restaurants, Personal Chefs, Event Planning & Services, Food Stands, Food, Restaurants, Caterers, Food Trucks, Food Delivery Services",4,0,0,0,0,4,"3.0",0,0,"4",0
"2Jk0HJcTvUuLQjbZ6CksbQ","b6bmnM7BSGUF1Rgxi9nb1Q","79i68GqE7NY8eP2LVQWJBg","3.0",0,"2018-10-06 05:01:11",257,0,0,0,"Billie Jean","Clayton","MO","38.6428371","-90.3335712",69,True,"Restaurants, American (Traditional)",NULL,0,1,0,1,136,"2.76",0,0,"6",1
"z68Ml2ovX448ZJCwTSiVSA","LctFXe5Sg6_Ao_OzYXod0Q","u8ED83rufSWUj8UipfcizQ","5.0",1,"2018-10-21 20:48:49",205,0,0,0,"Vinny's pizza","Largo","FL","27.9169223","-82.7915662",65,True,"Restaurants, Pizza",NULL,0,0,1,1,54,"3.2",0,0,"0",1
"PvdF8MPAphk1_5loOWiRxw","0SC3T3NilOSzSnZ3EKEqkA","Rr0RaI3LZFRy52Sj-v1V9w","5.0",1,"2017-04-30 17:40:05",87,1,0,2,"Si Amigos Mexican Restaurant","Reno","NV","39.5085806142","-119.8062183023",218,True,"Restaurants, Mexican",2,1,1,0,1,13,"4.0",0,0,"0",1
"7ja282CI_Vn93yRkK6TCMw","8yPwrhB7jqEB7arUxL5-fA","7Ht0BsxCDeI7LejWCpGwQw","5.0",1,"2018-07-06 13:52:57",258,0,0,0,"Cafe Flora","Cherry Hill","NJ","39.8613221","-74.9753067",98,True,"Food, Cafes, Coffee & Tea, Flowers & Gifts, Shopping, Florists, Breakfast & Brunch, Restaurants, Creperies",1,1,0,1,0,5,"4.6",0,0,"5",0
"J7w5xACQPXoztm3oDCYLAA","SX3amTn_wdaYabPpFrqVNQ","vx5Q6BPCYIoqOQbWkhFfLA","5.0",1,"2018-10-14 13:59:20",282,3,0,1,"Franklin Soul","Franklin","TN","35.9567988","-86.8023986",105,False,"Barbeque, Restaurants, Soul Food, Cajun/Creole, Southern",2,0,0,0,1,7,"4.29",0,0,"0",1
"4MAxMpKxmWddpd4zUoGpEg","aUZO-5L6goTb8PkaDNv1lg","uJ1U5VDZ2eYqYzmkyguzXQ","5.0",1,"2017-06-14 13:04:00",244,0,0,0,"Jimmy's BBQ","Malvern","PA","40.039822","-75.549409",259,True,"Restaurants, Barbeque, Event Planning & Services, Caterers",2,1,0,1,1,10,"3.9",0,0,"3",0
"TQd__DslJ7Q01wzpVP0_PA","GORygt0q_qwdBtxloq41MA","dfMqoJD3kHMrY1KAUVk0MQ","1.0",0,"2018-03-03 02:29:34",109,1,1,0,"Papa John's Pizza","Norristown","PA","40.1475609","-75.3958289",18,True,"Restaurants, Pizza",1,0,0,0,0,166,"4.09",15,0,"6",1
"NCv_1ZuMqWghVvqLN7qy8A","r4eDzodjjoxk79ydS7V67Q","4OkWWUmBYw1atX23C3AnEA","5.0",1,"2015-01-02 19:34:03",93,0,0,0,"1518 Bar & Grill","Philadelphia","PA","39.9501977","-75.1666386",221,True,"American (New), Nightlife, Cocktail Bars, Breweries, Bars, Restaurants, Food, American (Traditional)",2,1,1,1,1,1,"5.0",0,0,"5",0
"3HgmNIn6XRCNYC2eszQnNg","VAeEXLbEcI9Emt9KGYq9aA","LcA7a0W8GHgWGhbaoP6HDg","5.0",1,"2016-09-15 14:29:53",501,0,0,0,"The Pharmacy","Nashville","TN","36.1849355","-86.7541885",3054,True,"Burgers, Sandwiches, Food, Beer, Wine & Spirits, American (Traditional), Bars, Nightlife, Restaurants",2,1,0,1,1,43,"3.86",2,0,"4",0
"FjWiUsmDqgWVN-ZnjDmL-Q","AdUcitpXQXZiJ3wA82RrlQ","DbWMZR2U9rBjUlHG9c39uQ","4.0",1,"2014-06-20 16:06:25",260,1,0,1,"Madira Bar & Grill","Philadelphia","PA","39.935974","-75.17918",37,False,"Indian, Beer, Wine & Spirits, Pubs, American (Traditional), Restaurants, Food, Nightlife, Bars",1,1,0,0,1,26,"4.31",0,0,"5",0
"XUTKDI71qyhPqrAzX45d4g","ldT9ihVk6BG6fXWd1N3ybA","HtLixPTjtBywTMdtrPPG2w","2.0",0,"2015-03-27 14:10:16",614,0,0,0,"The Station Pub & Grill","Tucson","AZ","32.3562660217","-111.1123504639",90,True,"Restaurants, American (Traditional)",2,0,0,1,1,24,"1.67",0,0,"5",0
"BcA8-T7xXYBrTbzNagP2vQ","GuzbBFraIq-fbkjfvaTRvg","WZWU8Gj4MVm7vhb8pIw47g","4.0",1,"2017-03-01 06:38:34",244,1,0,0,"Mesa Verde","Santa Barbara","CA","34.4013485","-119.7230803",1796,True,"Garage Door Services, Restaurants, Live/Raw Food, Food, Home Services, Mediterranean, Keys & Locksmiths, Burgers, Vegetarian, Juice Bars & Smoothies, Vegan, Salad",2,1,1,1,0,88,"4.68",5,0,"3",0
"u_gTR7811leUP72D2HQgYg","l5cKnwfmnaG4QRZl7ZyNuA","Dk7X0x5Pdhy7-POU8GzwAQ","5.0",1,"2014-03-25 02:50:13",81,0,0,0,"Ancora","New Orleans","LA","29.9350172","-90.1044548",224,True,"Cocktail Bars, Pizza, Bars, Nightlife, Restaurants",2,1,0,0,0,139,"3.21",2,0,"2",0
"vqzaRefEk1sCLnjntqbpUw","W2lEjwsnCqm3SmjleJ0xlw","IDMaJaJ1xF8ipIqJ3WEnHg","5.0",1,"2015-06-06 00:41:29",303,0,0,0,"Front Porch & Bart's Tavern","Tampa","FL","28.0012808","-82.4597828",378,True,"Seafood, American (Traditional), Restaurants, American (New), Sandwiches",2,1,1,1,1,5,"5.0",0,0,"6",1
"kxQE7o2MEWo0LW6RVDfhNA","1KpNlu8VM8ukw3uOzmMFPA","YI3u4qXFyq7NyoKigRx-Gw","5.0",1,"2017-10-10 18:51:08",376,0,0,0,"BB King's Blues Club","Nashville","TN","36.1634244309","-86.7760296865",583,True,"Music Venues, American (Traditional), Wine Bars, Restaurants, Jazz & Blues, Nightlife, Bars, Arts & Entertainment",2,1,1,0,1,19,"4.84",0,0,"2",0
"eiU2RFNRn2X4Sv09KhF3uQ","fVUurZgbWXzp2QzDzJzmpA","d3Wy70SstSIfhUWzXBWmbg","4.0",1,"2017-06-01 21:07:18",121,0,0,0,"Pickles & Swiss","Santa Barbara","CA","34.419601612","-119.7001503728",1213,True,"Delis, Gluten-Free, Fast Food, Salad, Sandwiches, Restaurants",2,1,0,1,0,6,"2.83",0,0,"4",0
"KPgE2FQZu_Z83kl0a2NJhw","cPDfyvSwjLpVj9oI2mqpcQ","nC9omV4v5IKgv4hX5FIX6g","5.0",1,"2015-01-15 02:25:19",148,0,0,0,"China City","Clearwater","FL","27.9593333","-82.7996813",69,True,"Chinese, Restaurants",1,1,0,0,1,117,"3.88",0,0,"4",0
"Gg9PeIVrTccLDvGmXGuY7A","Tz13KMJj899nhqpJvOksWQ","_1zsBJCDEb_NoH-DMQlukw","2.0",0,"2011-03-04 00:48:55",322,0,0,0,"Mosaic Modern Fusion","Saint Louis","MO","38.740921","-90.364467",34,False,"Breakfast & Brunch, Tapas/Small Plates, Restaurants, American (New)",2,0,0,0,1,14,"3.24",0,0,"5",0
"3C2Fz74hWQ7PGUs25VZ8-g","9gPLN_mLR-kqwmcMe-QkOA","GCzviAIXrn-Od4bU84hU8A","5.0",1,"2016-05-14 22:30:09",1019,4,1,2,"Chick's Deli","Cherry Hill","NJ","39.916501","-75.021271",325,True,"Sandwiches, Delis, Cheesesteaks, Restaurants",1,1,0,0,0,45,"4.0",1,0,"6",1
"fZSsNZ0l9b5u9XMVwcuN-Q","CRrKt_OSlTXhOQ4VhONMkg","xYwlusTy5fR7KhWgdRzPng","5.0",1,"2013-01-16 22:59:58",2162,1,1,1,"Pub N' Sub","Reno","NV","39.5367723","-119.823045",208,True,"Pizza, Bars, Sandwiches, Restaurants, Nightlife, Beer Gardens",2,1,1,1,1,169,"3.35",7,1,"3",0
"iNtvLpsu-M5k-keH1MjDmw","wbDjLbShJ-ZJfm6jJZp-Aw","fgGm3h80eQRXZuQttD-jPQ","4.0",1,"2016-02-07 09:05:44",436,0,0,0,"Le Buzz","Tucson","AZ","32.2591669","-110.7975271",270,True,"Sandwiches, Breakfast & Brunch, Restaurants, Cafes, Food, Coffee & Tea, Salad",2,1,0,1,1,34,"3.03",0,0,"0",1
"NToimWH_KXyqHcH9el8MZg","8xTB4N_kRvxaZLV_qIKZ_A","anueXMuDg_uw_0yWfnjPIw","2.0",0,"2015-12-16 02:06:50",133,0,0,1,"Rodeo Burgers","Edmonton","AB","53.6223716","-113.4905534",23,False,"Fast Food, Restaurants, Burgers",2,1,0,0,1,2,"1.5",0,0,"3",0
"34iFgm26eLas2x9NBcORbQ","VAeEXLbEcI9Emt9KGYq9aA","MnI4lYP-5D85Ywy8nwdoVg","1.0",0,"2017-06-16 22:57:49",369,0,0,0,"The Pharmacy","Nashville","TN","36.1849355","-86.7541885",3054,True,"Burgers, Sandwiches, Food, Beer, Wine & Spirits, American (Traditional), Bars, Nightlife, Restaurants",2,1,0,1,1,11,"3.25",0,0,"5",0
"a80hF_qVsHFhswexqjVHeg","95vS0C0wf708XXMnmiPeeA","8q-kiIHiyrXHpqYk_oeX7g","5.0",1,"2011-10-16 18:38:35",452,0,0,1,"Pointer's Market","Saint Louis","MO","38.5993789","-90.2186017",9,False,"Event Planning & Services, Food, Delis, Beer, Wine & Spirits, Caterers, Restaurants, Grocery",2,1,0,0,0,5,"3.43",0,0,"0",1
"ps2H4E__0OWU5O5v6oyoxA","5quqExjLtFNhykec_na8pg","N-NXXadH4zuy7FRPkJWIFQ","4.0",1,"2011-03-19 17:28:30",217,0,0,0,"Bombay Palace Restaurant","Nashville","TN","36.1445081","-86.8137866",476,True,"Food, Indian, Pakistani, Chicken Shop, Seafood, Restaurants, Food Trucks",2,1,1,0,1,11,"3.27",2,0,"6",1
"RzbSx4CGfsVDbj_B4VMY-Q","tszRCO-RchPXPZlsTCYgbA","SwJRaW69USNAb8GlG3qaFQ","5.0",1,"2016-06-21 02:02:19",130,0,0,0,"Guadalajara Grill - Fiesta, Best Mexican Restaurant in Tucson","Tucson","AZ","32.2305673","-110.8404372",555,True,"Mexican, Restaurants, Tex-Mex, Caterers, Event Planning & Services, Seafood",2,1,1,1,1,22,"3.91",0,0,"2",0
"Od6DS7dP8iCUlHyWDtZAUw","9IGKHnZLa_bvzR2qS7xpuQ","jGRHbahs-tpZJbrJtYthcw","4.0",1,"2016-06-09 18:12:32",954,1,0,0,"Old Chicago","Tucson","AZ","32.260227","-110.943309",228,False,"Food, Bars, Nightlife, Breweries, American (Traditional), Sports Bars, Pizza, Restaurants, Salad",2,1,1,1,1,80,"3.39",4,1,"4",0
"05eaHwmfJWHyl4QvvsDieg","i2sw5BjBwPsPEpuU54gWWQ","fKz5Q9t77WLzBYOa7M5k7Q","4.0",1,"2014-01-28 20:45:35",1076,0,0,0,"Stefano's","Seminole","FL","27.8441418","-82.8190166",92,True,"Restaurants, Italian",2,1,1,1,1,21,"4.09",0,0,"2",0
"r9LLMUcecbQMjPUXTgRUqg","ny1N_Py01kVoGOvL9oKjMQ","S4AxT56_YOvWrsCnXIUr2g","3.0",0,"2018-05-27 19:20:30",357,0,0,0,"Cask Social Kitchen","Tampa","FL","27.9426685","-82.4827162",578,True,"Breakfast & Brunch, Restaurants, Southern, American (New)",2,1,1,1,1,22,"3.0",0,0,"0",1
"hrPTZJImxMdVH4FRukFaPw","BY-du320SIHBR9MYUrZSZg","amhFw6njBCxOlT7xUChazg","5.0",1,"2012-07-15 00:03:00",318,0,0,0,"Keegan's Seafood Grille","Indian Rocks Beach","FL","27.8986647","-82.8478654",787,True,"American (Traditional), Restaurants, American (New), Seafood",2,1,0,1,1,3,"3.67",2,0,"0",1
"OTLcqKxWwurTwqQwbTzi1A","X92wH5Y38oxvIHPUA1c6fQ","5konziTmcEigSDVW6vLHIg","4.0",1,"2016-10-23 03:23:40",287,0,0,0,"Bukko","Reno","NV","39.5180458529","-119.8083354056",81,False,"Salad, Bars, Sushi Bars, Ramen, Japanese, Restaurants, Nightlife, Asian Fusion, Cocktail Bars",2,1,1,1,1,9,"3.67",0,0,"0",1
"n4L0d4mgAz3GgmP4R7PReQ","-4mDMBfT6N0d-VIUTKVaLg","CalKt3-uK9VXZFKLZBpudQ","5.0",1,"2014-11-09 01:44:52",129,0,0,0,"Heidelberg Haus","Indianapolis","IN","39.8337365871","-86.0317048595",225,True,"German, Food, Local Flavor, Grocery, Shopping, Flowers & Gifts, Restaurants, Gift Shops, Bakeries",1,1,0,0,1,3,"3.67",0,0,"0",1
"iJ8pZE9CHIOETAbJlAvHdA","4IrGZzglUUDgxfBBJKbnZw","AYAYoJ1HXfk62DnCDe7ueQ","3.0",0,"2018-01-28 03:52:29",2653,1,0,0,"Roy-Pitz Barrel House","Philadelphia","PA","39.9614570819","-75.1541474462",151,True,"Restaurants, Gastropubs, Pizza, Bars, Nightlife, Food, Breweries, Beer Bar, Brewpubs",2,1,1,1,1,145,"4.3",7,1,"0",1
"oTsXXBJDuB3syKWyd241VA","CqyJouS-TvB2umHSnMLvSw","cj4kBpcet_2X-Ks_bxu3Sg","5.0",1,"2016-07-01 16:07:00",135,1,0,0,"Rigatoni's Famous Crab Cakes","Upper Darby","PA","39.9713266","-75.2876662",66,False,"Restaurants, Seafood, Seafood Markets, Specialty Food, Food",2,0,0,1,1,1,"5.0",0,0,"5",0
"Ii_WSAGAbqrZyTazfqNmyg","q0Q-ohZp8iV9OY-gkNPPwg","0u0auLZUve7WAduLilWjYA","5.0",1,"2017-08-26 22:28:37",403,0,0,0,"Allegria Italiana","Brandon","FL","27.934039","-82.291602",232,True,"Restaurants, Italian",2,1,1,1,0,1,"5.0",0,0,"6",1
"uqXT9y9hE8Wzhvs-B1fDYw","Ld3qgGua7MqrFnZY8AIo0A","_YgDzzAVJzCqeHvzrOXRWQ","1.0",0,"2014-03-11 17:19:37",832,6,1,0,"Café Ventana","Saint Louis","MO","38.6380297","-90.2421335",290,False,"Food, Breakfast & Brunch, Cajun/Creole, Restaurants, Coffee & Tea, American (New), Beer, Wine & Spirits",2,1,0,1,0,106,"4.05",0,0,"2",0
"fz-IXr69blybAyE8GV7l7g","Uz4ezmjEr2SawQL3zRcoZQ","a8DEecXRxyn3nYrr2Qj6qg","5.0",1,"2015-10-15 17:55:23",113,0,1,0,"Dom's N.Y. Style Pizzeria","Newport","DE","39.713166","-75.6127438",83,True,"Food, Beer, Wine & Spirits, Sandwiches, Italian, Restaurants, Pizza",1,1,1,0,1,20,"4.09",0,0,"4",0
"wrWH7llBU9RL2DE2y_f5rg","oBNrLz4EDhiscSlbOl8uAw","MXEFT3vZYil7ZGCfY38UVQ","4.0",1,"2015-01-03 17:15:26",727,0,0,0,"Ruby Slipper - New Orleans","New Orleans","LA","29.951025","-90.067394",5193,True,"Restaurants, American (Traditional), American (New), Cafes, Breakfast & Brunch",2,1,0,1,1,79,"3.94",3,1,"6",1
"s9kZPpQEEKVqObggM6CF1g","99p4m1J37oimB7RGg_5rjw","ruaWmoj3ki3UONJMv3SCyw","5.0",1,"2012-07-13 18:48:48",108,0,0,1,"Charlie's Pizzeria","Norristown","PA","40.1461881","-75.3194445",119,False,"Pizza, Restaurants, Caterers, Event Planning & Services",1,1,0,0,1,19,"3.79",0,0,"5",0
"jdDAW9U7XEAmu3OKUSagHQ","lOZxgiTD0KBCaECdL1eWHA","BP5ozBtAzRXCoafgJDPYLA","5.0",1,"2011-10-16 00:53:20",313,1,0,0,"Fallon's Bar & Grill","Olivette","MO","38.6733516","-90.3675238",140,True,"Pubs, Sports Bars, Nightlife, American (Traditional), Bars, Restaurants",2,1,0,1,1,27,"4.11",3,0,"0",1
"JTJcOMbUArwF8BCJ-d7bJA","0RuvlgTnKFbX3IK0ZOOocA","CRSiYEwKXD1Of1CMjIuPTA","4.0",1,"2015-06-02 02:37:09",278,0,0,0,"Green Eggs Café","Philadelphia","PA","39.9481225533","-75.1624631121",2679,True,"Restaurants, American (New), Diners, Breakfast & Brunch",2,1,0,1,1,117,"3.67",4,1,"2",0
"ZSKcq7HO5swiJspSu3-6Ow","uP42QDUxC2lxz15BUDbFnA","STEY6Hr01gpw4pA_rpzesg","1.0",0,"2016-05-01 17:24:00",313,0,0,0,"The Cheesecake Factory - Willow Grove","Willow Grove","PA","40.1403047154","-75.1254866411",437,True,"Desserts, Restaurants, Food, Salad, American (New), American (Traditional)",2,1,1,1,1,44,"3.25",1,0,"0",1
"cTtzV4_y9s6x9t5q_l2SWQ","TsFvh1wcK6Y3SIVXkVZ7rw","YFw5gP02mshayIKhGpCCrQ","4.0",1,"2016-10-18 01:55:53",416,1,0,0,"Chi-Town Beefs and Dogs","Saint Petersburg","FL","27.7731257","-82.6466472",87,False,"Sandwiches, Restaurants, Hot Dogs, Italian",1,1,0,1,0,3,"4.0",0,0,"2",0
"4zsvq7bI6W61dlc4B9l97Q","BUPtFEuzN1KeB4erBi-ivA","waXMx-BZXG7B6aCl5puZdg","4.0",1,"2015-10-04 15:55:26",400,0,0,0,"Ruth's Cafe","Indianapolis","IN","39.9104915","-86.1077452",433,True,"Sandwiches, Scandinavian, Breakfast & Brunch, Cafes, Local Flavor, Restaurants, Chicken Shop",2,0,0,1,1,21,"3.9",1,0,"0",1
"D0rM26FHyNnHiCtUOr-s4g","7mGQoiYmmE9jcnA1NSp3mg","bmSTCyaC0NVjOPN6bVceHg","4.0",1,"2012-07-31 01:01:16",285,2,0,2,"Chin Brothers Restaurant","Indianapolis","IN","39.6513707","-86.12142",20,True,"Restaurants, American (New), Food, Grocery, Burmese",1,1,1,0,1,5,"4.67",0,0,"2",0
"u585InZZTANtn8IVj8JGmA","8Vk_2t7hQI02IhpcRnfAIw","-KkJk0ZR6Y4btR-W1L-lsg","4.0",1,"2017-06-01 10:16:31",181,0,0,0,"OBON Sushi Bar Ramen","Tucson","AZ","32.2217997","-110.9659218",707,True,"Sushi Bars, Restaurants, Bars, Japanese, Ramen, Nightlife, Cocktail Bars",2,1,1,1,1,50,"4.38",2,0,"4",0
